Date,Date,vixPrice,vixChange%,niftyPrice,niftyChange %,n5day,n10day,n20day,n1day,n60day,nc5day,nc10day,nc20day,nc1day,nc60day,v5day,v10day,v20day,v1day,v60day,vc5day,vc10day,vc20day,vc1day,vc60day,DayOfWeek,month,Tuesday,Wednesday,Friday,Monday,Thursday,Saturday,Sunday,March,April,May,June,July,August,September,October,November,December,January,February,n1day%,n5day%,n10day%,n20day%,n60day%,cluster,Month
2009-12-03,2009-12-03,25.99,-0.15,5131.7,0.16,5005.55,4989.0,4765.55,5027.4,4593.55,-2.01,-1.3,1.16,0.48,-0.32,28.31,28.55,29.57,27.75,34.11,13.92,8.18,-1.07,-3.38,-2.43,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0324648751875634,-2.458249702827516,-2.7807549155250664,-7.1350624549369535,-10.486778260615385,2,12
2009-12-04,2009-12-04,26.14,0.58,5108.9,-0.44,4941.75,5052.45,4796.15,4985.75,4680.4,-1.27,1.27,0.64,-0.83,1.89,30.06,26.64,29.04,30.48,32.51,6.18,-6.69,-1.79,9.84,-4.69,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.410499324707856,-3.2717414707666945,-1.1049345260232109,-6.121670026815949,-8.387324081504826,2,12
2009-12-07,2009-12-07,27.67,5.85,5066.7,-0.83,5032.7,5103.55,4898.4,5002.25,4782.9,1.84,1.01,2.13,0.33,2.19,27.56,26.69,28.92,29.87,32.21,-8.32,0.19,-0.41,-2.0,-0.92,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2720311050585158,-0.6710482167880475,0.7272978467246999,-3.3216886731008386,-5.601278938954353,2,12
2009-12-08,2009-12-08,26.46,-4.37,5147.95,1.6,5122.0,5090.55,4881.7,4945.2,4805.25,1.77,-0.25,-0.34,-1.14,0.47,25.45,26.09,30.06,30.25,31.97,-7.66,-2.25,3.94,1.27,-0.75,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.9384609407628277,-0.5040841500014535,-1.115006944511886,-5.171961654639225,-6.657018813314035,2,12
2009-12-09,2009-12-09,26.99,2.0,5112.0,-0.7,5123.25,5108.15,5003.95,5054.25,4814.25,0.02,0.35,2.5,2.21,0.19,26.03,24.85,28.96,28.2,31.66,2.28,-4.75,-3.66,-6.78,-0.97,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1296948356807512,0.22007042253521128,-0.07531298904539054,-2.113654147104855,-5.824530516431925,2,12
2009-12-10,2009-12-10,27.2,0.78,5134.65,0.44,5131.7,5005.55,4952.65,5118.2,4819.4,0.16,-2.01,-1.03,1.27,0.11,25.99,28.31,29.64,26.38,32.58,-0.15,13.92,2.35,-6.45,2.91,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3203723720214585,-0.05745279619837415,-2.5142901658340775,-3.544545392577878,-6.139658983572396,2,12
2009-12-11,2009-12-11,27.15,-0.18,5117.3,-0.34,5108.9,4941.75,4998.95,5108.85,4829.55,-0.44,-1.27,0.93,-0.18,0.21,26.14,30.06,29.09,26.64,31.17,0.58,6.18,-1.86,0.99,-4.33,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1651261407382764,-0.1641490629824428,-3.430520000781666,-2.312743048091774,-5.623082484904148,2,12
2009-12-14,2009-12-14,27.89,2.73,5105.7,-0.23,5066.7,5032.7,5058.05,5142.15,4808.6,-0.83,1.84,1.18,0.65,-0.43,27.67,27.56,27.95,26.02,31.67,5.85,-8.32,-3.92,-2.33,1.6,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.713907985193016,-0.7638521652270991,-1.4297745656814933,-0.9332706582838718,-5.818986622794122,2,12
2009-12-15,2009-12-15,28.32,1.54,5033.05,-1.42,5147.95,5122.0,5062.25,5141.8,4892.1,1.6,1.77,0.08,-0.01,1.74,26.46,25.45,26.78,26.28,30.2,-4.37,-7.66,-4.19,1.0,-4.64,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.16071765629191,2.28290996513048,1.7673180278360001,0.5801651086319393,-2.8004887692353506,2,12
2009-12-16,2009-12-16,27.36,-3.39,5042.05,0.18,5112.0,5123.25,5054.7,5114.45,4958.4,-0.7,0.02,-0.15,-0.53,1.36,26.99,26.03,26.39,26.69,28.32,2.0,2.28,-1.46,1.56,-6.23,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4359238801677816,1.3873325333941515,1.6104560644975716,0.2508900149740608,-1.65904741127122,2,12
2009-12-17,2009-12-17,27.25,-0.4,5041.75,-0.01,5134.65,5131.7,4989.0,5063.6,4965.55,0.44,0.16,-1.3,-0.99,0.14,27.2,25.99,28.55,26.78,27.27,0.78,-0.15,8.18,0.34,-3.71,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4333812664253555,1.842614171666577,1.7841027421034328,-1.0462636981206923,-1.511379977190456,2,12
2009-12-18,2009-12-18,26.66,-2.17,4987.7,-1.07,5117.3,5108.9,5052.45,4988.6,4976.05,-0.34,-0.44,1.27,-1.48,0.21,27.15,26.14,26.64,25.49,25.86,-0.18,0.58,-6.69,-4.82,-5.17,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01804438919743661,2.5983920444293034,2.4299777452533196,1.2981935561481246,-0.23357459350000273,2,12
2009-12-21,2009-12-21,26.19,-1.76,4952.6,-0.7,5105.7,5066.7,5103.55,4997.05,5020.2,-0.23,-0.83,1.01,0.17,0.89,27.89,27.67,26.69,24.49,26.8,2.73,5.85,0.19,-3.92,3.63,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8975083794370595,3.091305576868704,2.3038404070589076,3.04789403545612,1.3649396276703034,2,12
2009-12-22,2009-12-22,24.52,-6.38,4985.85,0.67,5033.05,5147.95,5090.55,4970.9,4969.95,-1.42,1.6,-0.25,-0.52,-1.0,28.32,26.46,26.09,24.49,26.51,1.54,-4.37,-2.25,0.0,-1.08,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.29984857145723853,0.9466791018582551,3.251200898542865,2.099942838232193,-0.3189024940581956,2,12
2009-12-23,2009-12-23,23.84,-2.77,5144.6,3.18,5042.05,5112.0,5108.15,4846.7,4986.55,0.18,-0.7,0.35,-2.5,0.33,27.36,26.99,24.85,28.18,24.36,-3.39,2.0,-4.75,15.07,-8.11,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.790537651129349,-1.9933522528476493,-0.6336741437623986,-0.708509893869314,-3.072153325817365,2,12
2009-12-24,2009-12-24,22.69,-4.82,5178.4,0.66,5041.75,5134.65,5005.55,4826.15,4958.95,-0.01,0.44,-2.01,-0.42,-0.55,27.25,27.2,28.31,28.48,26.11,-0.4,0.78,13.92,1.06,7.18,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.802294144909625,-2.6388459755909093,-0.8448555538390237,-3.337903599567424,-4.23779545805654,4,12
2009-12-29,2009-12-29,24.41,7.58,5187.95,0.18,4987.7,5117.3,4941.75,4750.55,5006.85,-1.07,-0.34,-1.27,-1.57,0.97,26.66,27.15,30.06,28.22,26.06,-2.17,-0.18,6.18,-0.91,-0.19,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.431075858479739,-3.8599061286249867,-1.3618095779643142,-4.745612428801354,-3.490781522566707,2,12
2009-12-30,2009-12-30,24.62,0.86,5169.45,-0.36,4952.6,5105.7,5032.7,4711.7,5083.95,-0.7,-0.23,1.84,-0.82,1.54,26.19,27.89,27.56,25.39,25.27,-1.76,2.73,-8.32,-10.03,-3.03,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.854907195156159,-4.194836974919952,-1.2332066273974989,-2.645349118378164,-1.6539477120389983,2,12
2009-12-31,2009-12-31,23.34,-5.2,5201.05,0.61,4985.85,5033.05,5122.0,4563.9,5083.4,0.67,-1.42,1.77,-3.14,-0.01,24.52,28.32,25.45,24.43,25.37,-6.38,1.54,-7.66,-3.78,0.4,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12.25041097470704,-4.137626056277095,-3.2301169956066564,-1.519885407754207,-2.2620432412686005,2,12
2010-01-04,2010-01-04,23.64,1.29,5232.2,0.6,5144.6,5042.05,5123.25,4710.8,5003.2,3.18,0.18,0.02,3.22,-1.58,23.84,27.36,26.03,29.89,28.72,-2.77,-3.39,2.28,22.35,13.2,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.965215396964942,-1.674247926302501,-3.6342265203929447,-2.08229807729062,-4.376744008256566,2,1
2010-01-05,2010-01-05,22.27,-5.8,5277.9,0.87,5178.4,5041.75,5131.7,4765.55,5027.4,0.66,-0.01,0.16,1.16,0.48,22.69,27.25,25.99,29.57,27.75,-4.82,-0.4,-0.15,-1.07,-3.38,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.707459406203215,-1.8852195001799958,-4.474317436859351,-2.7700411148373374,-4.7462058773375775,4,1
2010-01-06,2010-01-06,22.12,-0.67,5281.8,0.07,5187.95,4987.7,5108.9,4796.15,4985.75,0.18,-1.07,-0.44,0.64,-0.83,24.41,26.66,26.14,29.04,30.48,7.58,-2.17,0.58,-1.79,9.84,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.194782081866041,-1.776856374720746,-5.568177515241024,-3.2735052444242596,-5.605096747320992,4,1
